                                                          Feff 6.01l  potph 4.12
 Abs   Z=29 Rmt= 1.105 Rnm= 1.649 K shell
 Pot 1 Z= 8 Rmt= 0.905 Rnm= 1.352
 Gam_ch=1.761E+00 H-L exch
 Mu=-2.781E+00 kf=1.619E+00 Vint=-1.277E+01 Rs_int= 2.240
 S02  1.000                                               Feff 6.01l ff2chi 2.01
 Curved wave amplitude ratio filter   4.000%
    file           sig2  cw amp ratio   deg  nlegs  r effective
 feff0001.dat    0.00000    100.00      1.00     2   2.0100
    1/   1 paths used
 -------------------------------------------------------------------------------
      k          chi          mag           phase @#
    16.7000    1.853715E-04  3.554231E-04  5.081415E+01
    16.7500    2.360529E-04  3.525386E-04  5.099913E+01
    16.8000    2.778925E-04  3.496541E-04  5.118410E+01
    16.8500    3.096068E-04  3.467696E-04  5.136908E+01
    16.9000    3.302801E-04  3.438851E-04  5.155405E+01
    16.9500    3.393892E-04  3.410005E-04  5.173903E+01
    17.0000    3.368159E-04  3.381160E-04  5.192400E+01
    17.0500    3.228171E-04  3.347888E-04  5.210451E+01
    17.1000    2.986448E-04  3.314616E-04  5.228502E+01
    17.1500    2.652861E-04  3.281344E-04  5.246553E+01
    17.2000    2.240100E-04  3.248072E-04  5.264604E+01
    17.2500    1.763197E-04  3.214800E-04  5.282655E+01
    17.3000    1.238987E-04  3.181529E-04  5.300706E+01
    17.3500    6.855194E-05  3.148257E-04  5.318757E+01
    17.4000    1.214355E-05  3.114985E-04  5.336808E+01
    17.4500   -4.346569E-05  3.081713E-04  5.354859E+01
    17.5000   -9.647977E-05  3.048441E-04  5.372910E+01
    17.5500   -1.452254E-04  3.015169E-04  5.390961E+01
    17.6000   -1.882050E-04  2.981897E-04  5.409012E+01
    17.6500   -2.241420E-04  2.948625E-04  5.427063E+01
    17.7000   -2.520193E-04  2.915353E-04  5.445114E+01
    17.7500   -2.711064E-04  2.882081E-04  5.463165E+01
    17.8000   -2.809785E-04  2.848809E-04  5.481216E+01
    17.8500   -2.815229E-04  2.815537E-04  5.499267E+01
    17.9000   -2.729368E-04  2.782266E-04  5.517318E+01
    17.9500   -2.557133E-04  2.748994E-04  5.535369E+01
    18.0000   -2.306188E-04  2.715722E-04  5.553420E+01
    18.0500   -1.987272E-04  2.696408E-04  5.572004E+01
    18.1000   -1.604748E-04  2.677094E-04  5.590587E+01
    18.1500   -1.172676E-04  2.657780E-04  5.609171E+01
    18.2000   -7.066268E-05  2.638467E-04  5.627754E+01
    18.2500   -2.231214E-05  2.619153E-04  5.646338E+01
