                                                          Feff 6.01l  potph 4.12
 Abs   Z=29 Rmt= 1.112 Rnm= 1.658 K shell
 Pot 1 Z= 8 Rmt= 0.911 Rnm= 1.358
 Gam_ch=1.761E+00 H-L exch
 Mu=-2.800E+00 kf=1.605E+00 Vint=-1.262E+01 Rs_int= 2.259
 S02  1.000                                               Feff 6.01l ff2chi 2.01
 Curved wave amplitude ratio filter   4.000%
    file           sig2  cw amp ratio   deg  nlegs  r effective
 feff0001.dat    0.00000    100.00      1.00     2   2.0224
    1/   1 paths used
 -------------------------------------------------------------------------------
      k          chi          mag           phase @#
    13.1000    2.907094E-04  7.375809E-04  3.810424E+01
    13.1500    4.016530E-04  7.288372E-04  3.828278E+01
    13.2000    4.972364E-04  7.200935E-04  3.846132E+01
    13.2500    5.747661E-04  7.113497E-04  3.863985E+01
    13.3000    6.321939E-04  7.026060E-04  3.881839E+01
    13.3500    6.681688E-04  6.938623E-04  3.899692E+01
    13.4000    6.820650E-04  6.851186E-04  3.917546E+01
    13.4500    6.739851E-04  6.763749E-04  3.935400E+01
    13.5000    6.447397E-04  6.676312E-04  3.953253E+01
    13.5500    5.958040E-04  6.588875E-04  3.971107E+01
    13.6000    5.292533E-04  6.501437E-04  3.988960E+01
    13.6500    4.476811E-04  6.414000E-04  4.006814E+01
    13.7000    3.541009E-04  6.326563E-04  4.024668E+01
    13.7500    2.518372E-04  6.239126E-04  4.042521E+01
    13.8000    1.444087E-04  6.151689E-04  4.060375E+01
    13.8500    3.540828E-05  6.064252E-04  4.078228E+01
    13.9000   -7.161756E-05  5.976815E-04  4.096082E+01
    13.9500   -1.732834E-04  5.889377E-04  4.113936E+01
    14.0000   -2.664724E-04  5.801940E-04  4.131789E+01
    14.0500   -3.500832E-04  5.736788E-04  4.149707E+01
    14.1000   -4.206447E-04  5.671636E-04  4.167625E+01
    14.1500   -4.761794E-04  5.606484E-04  4.185543E+01
    14.2000   -5.152411E-04  5.541332E-04  4.203461E+01
    14.2500   -5.369501E-04  5.476180E-04  4.221379E+01
    14.3000   -5.410100E-04  5.411028E-04  4.239297E+01
    14.3500   -5.277037E-04  5.345876E-04  4.257216E+01
    14.4000   -4.978720E-04  5.280724E-04  4.275134E+01
    14.4500   -4.528726E-04  5.215572E-04  4.293052E+01
    14.5000   -3.945241E-04  5.150420E-04  4.310970E+01
    14.5500   -3.250360E-04  5.085268E-04  4.328888E+01
    14.6000   -2.469263E-04  5.020116E-04  4.346806E+01
    14.6500   -1.629320E-04  4.954964E-04  4.364724E+01
    14.7000   -7.591378E-05  4.889812E-04  4.382642E+01
    14.7500    1.124099E-05  4.824660E-04  4.400560E+01
    14.8000    9.571414E-05  4.759508E-04  4.418478E+01
    14.8500    1.748477E-04  4.694356E-04  4.436396E+01
    14.9000    2.462274E-04  4.629204E-04  4.454314E+01
    14.9500    3.077563E-04  4.564052E-04  4.472232E+01
    15.0000    3.577161E-04  4.498901E-04  4.490150E+01
    15.0500    3.992299E-04  4.467486E-04  4.508768E+01
    15.1000    4.264239E-04  4.436072E-04  4.527385E+01
    15.1500    4.385597E-04  4.404658E-04  4.546003E+01
    15.2000    4.354302E-04  4.373244E-04  4.564620E+01
    15.2500    4.173600E-04  4.341830E-04  4.583238E+01
    15.3000    3.851859E-04  4.310416E-04  4.601855E+01
    15.3500    3.402213E-04  4.279002E-04  4.620473E+01
    15.4000    2.842036E-04  4.247588E-04  4.639090E+01
    15.4500    2.192277E-04  4.216174E-04  4.657708E+01
    15.5000    1.476685E-04  4.184760E-04  4.676325E+01
    15.5500    7.209388E-05  4.153346E-04  4.694943E+01
    15.6000   -4.827110E-06  4.121932E-04  4.713560E+01
    15.6500   -8.041840E-05  4.090518E-04  4.732178E+01
    15.7000   -1.520901E-04  4.059104E-04  4.750795E+01
    15.7500   -2.174271E-04  4.027690E-04  4.769413E+01
    15.8000   -2.742707E-04  3.996276E-04  4.788030E+01
    15.8500   -3.207893E-04  3.964862E-04  4.806648E+01
    15.9000   -3.555376E-04  3.933448E-04  4.825265E+01
    15.9500   -3.775007E-04  3.902034E-04  4.843883E+01
    16.0000   -3.861226E-04  3.870620E-04  4.862500E+01
    16.0500   -3.815466E-04  3.841425E-04  4.881101E+01
    16.1000   -3.639333E-04  3.812229E-04  4.899701E+01
    16.1500   -3.340864E-04  3.783034E-04  4.918302E+01
    16.2000   -2.932207E-04  3.753838E-04  4.936902E+01
    16.2500   -2.429137E-04  3.724643E-04  4.955503E+01
    16.3000   -1.850452E-04  3.695447E-04  4.974103E+01
    16.3500   -1.217277E-04  3.666252E-04  4.992704E+01
    16.4000   -5.522936E-05  3.637056E-04  5.011304E+01
    16.4500    1.210695E-05  3.607861E-04  5.029905E+01
    16.5000    7.794636E-05  3.578665E-04  5.048505E+01
    16.5500    1.400428E-04  3.549470E-04  5.067106E+01
    16.6000    1.963158E-04  3.520275E-04  5.085706E+01
    16.6500    2.449199E-04  3.491079E-04  5.104307E+01
    16.7000    2.843052E-04  3.461884E-04  5.122907E+01
    16.7500    3.132664E-04  3.432688E-04  5.141508E+01
    16.8000    3.309789E-04  3.403493E-04  5.160108E+01
    16.8500    3.370215E-04  3.374297E-04  5.178709E+01
    16.9000    3.313845E-04  3.345102E-04  5.197309E+01
    16.9500    3.144625E-04  3.315906E-04  5.215910E+01
    17.0000    2.870347E-04  3.286711E-04  5.234510E+01
    17.0500    2.509693E-04  3.254739E-04  5.252653E+01
    17.1000    2.074004E-04  3.222768E-04  5.270795E+01
    17.1500    1.579068E-04  3.190796E-04  5.288938E+01
    17.2000    1.042325E-04  3.158825E-04  5.307080E+01
    17.2500    4.822580E-05  3.126853E-04  5.325223E+01
    17.3000   -8.223935E-06  3.094882E-04  5.343365E+01
